id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type,custom label 0
H6156U-AA,Light of the World - Set of 50 -  Religious Christmas Cards,"A classic nativity scene painted by Jon McNaughton. Featuring gold foil embossing and printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Light_of_the_World_H6156U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6156U.jpg,,H6156U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Religious Christmas Card,15Off
H6157U-AA,Messiah - Set of 50 -  Religious Christmas Cards,"An elegant Christmas card featuring a verse from Isaiah and gold foil embossing. Printed on premium uncoated, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Messiah_H6157U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6157U.jpg,,H6157U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Religious Christmas Card,15Off
H6158U-AA,Relaxing Holiday - Set of 50 -  Tropical Holiday Cards,"This relaxing tropical scene features silver foil embossing and is printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Relaxing_Holiday_H6158U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6158U.jpg,,H6158U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Tropical Holiday Card,15Off
H6159U-AA,Season's Savings - Set of 50 -  Financial Holiday Cards,"A financial holiday card designed to look like a savings bond. Featuring gold holographic foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Seasons_Savings_H6159U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6159U.jpg,,H6159U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Financial Holiday Card,15Off
H6160L-A,Merry & Bright Policy - Set of 50 -  Insurance Holiday Cards,"A graphic holiday card designed to look like an insurance policy. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Merry_Bright_Policy_H6160L,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6160L.jpg,,H6160L-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Insurance Holiday Card,15Off
H6161U-AA,Holiday Travels - Set of 50 -  Automotive Holiday Cards,"This fun, graphic holiday card is perfect for anyone in the automotive or insurance industries. Featuring green foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Holiday_Travels_H6161U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6161U.jpg,,H6161U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Automotive Holiday Card,15Off
H6163U-A,Holiday Rims - Set of 50 -  Automotive Holiday Cards,"An auto holiday card featuring tires tied up with a festive bow. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Holiday_Rims_H6163U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6163U.jpg,,H6163U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Automotive Holiday Card,15Off
H6164U-AA,Global Holiday - Set of 50 -  International Holiday Cards,"This international holiday card features globe ornaments with holiday greetings in many different languages and gold foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Global_Holiday_H6164U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6164U.jpg,,H6164U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,International Holiday Card,15Off
H6165U-AA,Ornamento - Set of 50 -  Spanish Holiday Cards,"A beautiful Spanish holiday card featuring a Christmas ornament and red foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Ornamento_H6165U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6165U.jpg,,H6165U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Spanish Holiday Card,15Off
H6166U-AA,Arbol de Navidad - Set of 50 -  Spanish Holiday Cards,"A colorful Spanish holiday card featuring silver holographic foil stamping. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Arbol_de_Navidad_H6166U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6166U.jpg,,H6166U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Spanish Holiday Card,15Off
H6167U-AA,Western Holidays - Set of 50 -  Business Holiday Cards,"A rustic holiday wreath with cowboy boots, featuring gold foil embossing. Printed on premium uncoated, FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Western_Holidays_H6167U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6167U.jpg,,H6167U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
H6175U-AAA,Red Berry Die Cut - Set of 50 -  Die Cut Holiday Cards,"This red berry holiday card features gold foil stamping and a unique die cut shape to feature your company name or logo. Printed on premium, uncoated FSC&reg; certified paper. To make your logo shine, we recommend full color or foil imprint options.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Red_Berry_H6175U,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6175U_4.jpg,,H6175U-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Holiday Card,15Off
H6176U-AAA,Christmas Stocking Die Cut - Set of 50 -  Die Cut Christmas Cards,"A festive Christmas scene with a die cut window so your name will appear on the front of the card, as well as the inside. Featuring gold foil stamping on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Christmas_Stocking_H6176U,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6176U_4.jpg,,H6176U-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Christmas Card,15Off
H6177U-AAA,Golden Holiday Die Cut - Set of 50 -  Die Cut Holiday Cards,"A bright and cheerful holiday card with gold foil embossing on premium, uncoated FSC&reg; certified paper. Featuring a die cut window so your company name will be featured on the front of the card. Request a sample.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Golden_Holiday_H6177U,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6177U_4.jpg,,H6177U-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Holiday Card,15Off
H6178U-AA,Snowy Trees Die Cut - Set of 50 -  Die Cut Holiday Cards,"This snowy tree scene is printed on premium, uncoated FSC&reg; certified paper and features a die cut window so your company name will show through the front of the card.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Snowy_Trees_H6178U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6178U_4.jpg,,H6178U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Holiday Card,15Off
H6179U-AAA,Traditional Wreath Die Cut - Set of 50 -  Die Cut Holiday Cards,"A traditional holiday wreath with a circle die cut for your logo. Featuring gold foil stamping on FSC&reg; certified paper. To showcase your logo, we recommend full color or foil imprint options.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Traditional_Wreath_H6179U,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6179U_4.jpg,,H6179U-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Holiday Card,15Off
H6180U-AAA,Casual Wreath Die Cut - Set of 50 -  Die Cut Holiday Cards,"A festive red berry wreath with a circle die cut for your logo. Featuring gold foil stamping on premium, uncoated FSC&reg; certified paper. To show off your logo, we recommend full color or foil imprint options.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Casual_Wreath_H6180U,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6180U_4.jpg,,H6180U-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Holiday Card,15Off
H6181U-AAA,Red Ornaments Die Cut - Set of 50 -  Die Cut Christmas Cards,"This Christmas card features festive red ornaments and a die cut window so your company name shows through. Printed on premium, uncoated FSC&reg; certified paper with green foil stamping.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Red_Ornaments_H6181U,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6181U_4.jpg,,H6181U-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Christmas Card,15Off
H6182U-4A,Holiday Swirls Die Cut - Set of 50 -  Die Cut Holiday Cards,"An elegant holiday card printed on premium, textured red paper. Featuring gold foil embossing and a unique die cut window to showcase your company name and/or logo. We recommend a gold foil imprint.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Holiday_Swirls_H6182U,new,89.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6182U_3_v3.jpg,,H6182U-4A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Die Cut Holiday Card,15Off
H6183U-AA,Colorful 2017 - Set of 50 -  Business New Year's Cards,"A bold new year's card for 2017 featuring silver foil stamping on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Colorful_2017_H6183U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6183U.jpg,,H6183U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business New Year's Card,15Off
H6184U-AA,Foil New Year 2017 - Set of 50 -  Business New Year's Cards,"Ring in the new year with this blue graphic New Year's card for 2017. Featuring silver holographic foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Foil_New_Year_2017_H6184U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6184U.jpg,,H6184U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business New Year's Card,15Off
H6186G-AAA,Embossed Forest Path - Set of 50 -  Scenic Holiday Cards,"This deeply embossed holiday scene needs to be seen in person to be fully appreciated. Featuring gold foil embossing on premium uncoated, FSC&reg; certified paper. Request a sample.
Includes 26 gold foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Embossed_Forest_Path_H6186G,new,45.50 USD,in stock,https://postycards.com/images/fck/Exterior/2016%20Hol/H6186G.jpg,,H6186G-AAA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Scenic Holiday Card,15Off
H8554D-AA,Filled With Joy - Set of 50 -  Auto Holiday Cards,"A clever automotive holiday card with an odometer measuring joy. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Filled_With_Joy_8554D,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2008%20Hol/8554.jpg,,8554D-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Auto Holiday Card,15Off
H9520U-AA,Radiant Thank You - Set of 50 -  Business Thanksgiving Cards,"The warmth of the autumn sun radiates through this popular business greeting card.&nbsp; Featuring FSC&reg; certified paper and gold foil embossing.
Includes 26 white envelopes for every 25 cards ordered.
Please note: If you have purchased this card in the past, the previous paper has been discontinued. The new paper is a heavier cardstock that is not quite as shiny.",https://postycards.com/catalog/product/Radiant_Thank_You_9520U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2009%20TG/9520.jpg,,H9520U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Thanksgiving Card,15Off
HX544S-4A,Classic Holly Border - Set of 50 -  Business Holiday Cards,"This premium holiday card has a rich, elegant feel and features both gold and silver foil embossing. Printed on duplex paper that is navy on the outside and smooth fiber inside and has 30% recycled content. Request a sample.
Includes 26 silver foil lined envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Classic_Holly_Border_X544S,new,89.50 USD,in stock,https://postycards.com/images/fck/Exterior/2010%20Hol/X544.jpg,,HX544S-4A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Business Holiday Card,15Off
HX561U-AA,Wall Street Wreath - Set of 50 -  Financial Holiday Cards,"An executive holiday card for the financial industry with a bull and bear design. Featuring gold foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Wall_Street_Wreath_X561U,new,40.50 USD,in stock,https://postycards.com/images/fck/Exterior/2010%20Hol/X561.jpg,,HX561U-AA,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Financial Holiday Card,15Off
HX580U-A,Tropical Surprise - Set of 50 -  Travel Holiday Cards,"This fun tropical holiday card features a Christmas tree drawn in the sand by a starfish. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Tropical_Surprise_X580U,new,35.50 USD,in stock,https://postycards.com/images/fck/Exterior/2010%20Hol/X580.jpg,,HX580U-A,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Travel Holiday Card,15Off
M117M-B,Thanksgiving Letterhead - Set of 50 -  Thanksgiving Letterhead,"This Thanksgiving letterhead features a colorful cornucopia.
Includes 26 white envelopes for every 25 sheets ordered.&nbsp; Letterhead folds to fit in a #10 envelope.
Please note: Your verse and personalization will not be  accurately portrayed online. Your information will appear in standard  letter format. If you would like a free proof before we print, please  write &quot;free proof&quot; in Special Instructions.",https://postycards.com/catalog/product/Thanksgiving_Letterhead_M117M,new,29.50 USD,in stock,https://postycards.com/images/fck/Exterior/Old%20Cards/M117.jpg,,M117M-B,Posty Cards Inc.,Office Supplies > General Office Supplies > Paper Products > Stationery,1 lb,,,,Thanksgiving Letterhead,15Off
