id	title	brand	link	price	description	image_link	mpn	gtin	availability	condition	product_type	product_category	custom_label_0
D4078D-Y	Patriotic Tribute - Veteran's Day Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Patriotic_Tribute_D4078D	33.00 USD	"A powerful Memorial Day card with American flags in the ground beside several gravestones. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/D4078.jpg	D4078D-Y		In Stock	New	Veteran's Day Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D5084U-Y	Veteran's Day Heroes - Veteran's Day Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Veterans_Day_Heroes_D5084U	33.00 USD	"This Veteran's Day card is the perfect way to honor those have fought for our country. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/D5084.jpg	D5084U-Y		In Stock	New	Veteran's Day Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5083U-X	Veteran's Pride - Veteran's Day Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Veterans_Pride_A5083U	37.00 USD	"This patriotic, typographic greeting card can be used for Memorial Day, Veteran's Day, or the 4th of July. It features silver foil embossing and is printed on heavy, uncoated FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5083v2.jpg	A5083U-X		In Stock	New	Veteran's Day Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5057U-X	Filigree Heart Congrats - Wedding Congratulations Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Filigree_Heart_Congrats_A5057U	37.00 USD	"This congratulations card features a beautiful filigree heart design with silver holographic foil embossing, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5057.jpg	A5057U-X		In Stock	New	Wedding Congratulations Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5056U-X	Mr. & Mrs. - Wedding Congratulations Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Mr_Mrs_A5056U	37.00 USD	"A wedding congratulations card with a contemporary design and silver holographic foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5056.jpg	A5056U-X		In Stock	New	Wedding Congratulations Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D5058D-Y	Tying the Knot - Wedding Congratulations Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Tying_the_Knot_D5058D	33.00 USD	"A wedding congratulations card with a heart made of rope, printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/D5058.jpg	D5058D-Y		In Stock	New	Wedding Congratulations Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
H6061G-AAA	Aspens - Thanksgiving Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Aspens_H6061G	45.50 USD	"This breathtaking scene is the perfect way to say thank you to clients and customers. Featuring gold foil embossing and printed on FSC&reg; certified paper._x000d_
Includes 26 gold foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2016%20TG/H6061G.jpg	H6061G-AAA		In Stock	New	Business Thanksgiving Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
H6063G-AAA	Autumn Twilight - Thanksgiving Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Autumn_Twilight_H6063G	45.50 USD	"This serene autumn scene sends best wishes for Thanksgiving, the holiday season and the new year. Featuring gold foil embossing on heavy, uncoated FSC&reg; certified paper._x000d_
Includes 26 gold foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2016%20TG/H6063G.jpg	H6063G-AAA		In Stock	New	Business Thanksgiving Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
AO500	Birthday Assortment - Birthday Card Assortment Packs	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Assortment_AO500	45.00 USD	"Contains 50 cards with white envelopes.
Sorry, personal imprints are not available on assortment cards and envelopes.
Includes the following cards:
15 - Birthday Wishes A5018U-X
Verse: Cake, Candles, Happiness&hellip;Enjoy every moment of your special day!

15 - Hooray A5027D-Y
Verse: Hope you enjoy every minute.&nbsp; Happy Birthday!

10 - Birthday Celebration A5012U-X
Verse: Many warm wishes for happiness on your birthday and every day.

10 - Dachshund Party A5026D-Y

&nbsp;
&nbsp;"	https://postycards.com/images/fck/Exterior/Assortments/AO500.jpg	AO500		In Stock	New	Birthday Card Assortment Pack	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
AX34P-ZZ	Birthday Jubilee Postcard - Birthday Postcards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_Jubilee_Postcard_X34P	24.50 USD	"This birthday postcard is sure to stand out in any mailbox! Featuring a colorful confetti design and printed on FSC&reg; certified paper.
No envelope included."	https://postycards.com/images/fck/Exterior/2010%20AO/X34.jpg	X34P-ZZ		In Stock	New	Business Birthday Postcard	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A518U-X	Birthday License - Auto Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Birthday_License_518U	37.00 USD	"A colorful birthday license plate for the auto and insurance industries. Featuring gold foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2005/518.jpg	518U-X		In Stock	New	Auto Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A3038U-Y	Bull & Bear - Financial Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Bull_Bear_A3038U	33.00 USD	"The bull and bear are having target practice in this clever cartoon drawn by Posty Cards' artist Adam G. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2013%20AO/A3038.jpg	A3038U-Y		In Stock	New	Financial Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
8547U-AA	Christmas Tree - Business Christmas Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Christmas_Tree_8547U	40.50 USD	"This item is an Internet Only Special and is not eligible for any other discounts.
A Christmas card with a whimsical Christmas tree design, featuring glitter gold foil stamping.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2008%20Hol/8547.jpg	8547U-AA		In Stock	New	Business Christmas Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D4119D-V	Circle Pattern Monogram - Monogram Note Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Circle_Pattern_Monogram_D4119D	56.00 USD	"A monogram note card with a subtle circle pattern and a bold one-letter initial. Printed on FSC&reg; certified paper.
Your single letter initial will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Please type your initials in Special Instructions at checkout. You will receive a proof via email. As an added value when you order monogram cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2014%20AO/D4119.jpg	D4119D-V		In Stock	New	Monogram Note Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A828U-Y	Classic Car - Auto Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Classic_Car_828U	33.00 USD	"This classic car birthday card will be a hit with any car enthusiast. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2008%20AO/828.jpg	828U-Y		In Stock	New	Auto Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
AX33T-Z	Clouds - Scenic Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Clouds_X33T	27.00 USD	"This budget friendly birthday card features a peaceful photograph of summer clouds in the sky. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2010%20AO/X33.jpg	X33T-Z		In Stock	New	Budget Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
H6071U-A	Colorful Leaves - Thanksgiving Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Colorful_Leaves_H6071U	35.50 USD	"These colorful leaves were painted by Posty Cards' artist Ann M. Printed on FSC&reg; certified paper._x000d_
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2016%20TG/H6071U.jpg	H6071U-A		In Stock	New	Business Thanksgiving Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A5061U-X	Congratulations Graduate - Graduation Congratulations Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Congratulations_Graduate_A5061U	37.00 USD	"A fun, typographic graduation congratulations card featuring red foil embossing and FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2015%20AO/A5061v2.jpg	A5061U-X		In Stock	New	Graduation Congratulations Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
D4118D-V	Contemporary Monogram - Monogram Note Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Contemporary_Monogram_D4118D	56.00 USD	"A monogram note card with a contemporary orange design. Printed on FSC&reg; certified paper.
Your single letter or three letter initials will be added to the front of the card in your choice of foil or ink. For foil, standard foil imprint charges will apply (and will be added to your order after it has been submitted). Please type your initials in Special Instructions at checkout. You will receive a proof via email. As an added value when you order monogram cards, you get:

FREE Upgrade to Full Color Card Personalization (a $0.24 per card value) - add your logo or signature inside cards in color.&nbsp; Select &quot;Yes&quot; for card personalization and select one of the color ink options at no extra charge.&nbsp; Your cards will be discounted in the shopping cart.
FREE electronic proof (a $10 value)
FREE extra envelopes - 26 white envelopes for every 25 cards ordered"	https://postycards.com/images/fck/Exterior/2014%20AO/D4118.jpg	D4118D-V		In Stock	New	Monogram Note Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A120U-X	Early Morning Tee - Golf Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Early_Morning_Tee_120U	37.00 USD	"This golf birthday card features the sun rising on a scenic golf course and gold foil embossing. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2011%20AO/120.jpg	120U-X		In Stock	New	Golf Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
A4007S-W	Elegant Swirl - Corporate Birthday Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Elegant_Swirl_A4007S	43.50 USD	"An elegant business birthday card with a contemporary swirl design. Featuring FSC&reg; certified paper and silver foil embossing.
Includes 26 silver foil lined envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2014%20AO/A4007.jpg	A4007S-W		In Stock	New	Corporate Birthday Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
AO504	Every Occasion Assortment - Employee Assortment Packs	Posty Cards Inc.	https://postycards.com/catalog/product/Every_Occasion_Assortment_AO504	45.00 USD	"Contains 50 cards with white envelopes.
Sorry, personal imprints are not available on assortment cards and envelopes.
Includes the following cards:
10 - Birthday Wishes A5018U-X
Verse: Cake, Candles, Happiness&hellip;Enjoy every moment of your special day!

&nbsp;
&nbsp;
&nbsp;
&nbsp;
&nbsp;
&nbsp;
&nbsp;
10 - Confetti Congratulations A5064D-X
No verse. Blank for your own sentiments.

10 - Thank You Script A5065D-X
No verse. Blank for your own sentiments.

5 - Welcome New Baby D5059U-Y
Verse V128: So glad to hear the wonderful news. Congratulations!

5 - Leaf Pattern Sympathy A5051U-X
Verse: Sorry for your loss. Wishing you peace during this difficult time.

5 - Get Well Paper Plane D5054D-Y
Verse V90: Thinking of you and hoping that you're feeling better every day.

5 - You Make the Difference A5067U-X
No verse. Blank for your own sentiments.

&nbsp;"	https://postycards.com/images/fck/Exterior/Assortments/AO504.jpg	AO504		In Stock	New	Greeting Card Assortment Pack	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
H6075KW-AA	Fall Swirl - Thanksgiving Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Fall_Swirl_H6075KW	40.50 USD	"A unique Thanksgiving card featuring a marble swirl design. Printed with soy ink on 100% recycled, FSC&reg; certified paper._x000d_
Includes 26 white, 100% recycled, envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2016%20TG/H6075KW.jpg	H6075KW-AA		In Stock	New	Business Thanksgiving Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
H6072U-A	Forest Floor - Thanksgiving Cards	Posty Cards Inc.	https://postycards.com/catalog/product/Forest_Floor_H6072U	35.50 USD	"A lovely, budget friendly Thanksgiving card featuring FSC&reg; certified paper._x000d_
Includes 26 white envelopes for every 25 cards ordered."	https://postycards.com/images/fck/Exterior/2016%20TG/H6072U.jpg	H6072U-A		In Stock	New	Business Thanksgiving Card	Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards	15Off
